date,pageviews,country,iso_code,region,device,session_duration,bounce_rate
2019-08-16,1047,United States,USA,North America,Mobile,5.0,0.3907
2019-08-16,3446,United Kingdom,GBR,Europe,Desktop,113.67,0.4582
2019-08-16,847,China,CHN,Asia,Desktop,123.63,0.2296
2019-08-16,1637,China,CHN,Asia,Tablet,76.86,0.4654
2019-08-16,894,United Kingdom,GBR,Europe,Desktop,82.2,0.3291
2019-08-16,8901,United Kingdom,GBR,Europe,Desktop,117.63,0.3346
2019-08-16,1060,India,IND,Asia,Desktop,102.7,0.2464
2019-08-16,100,Japan,JPN,Asia,Tablet,160.67,0.2961
2019-08-17,1598,Japan,JPN,Asia,Mobile,114.97,0.4443
2019-08-17,231,United States,USA,North America,Mobile,36.14,0.2651
2019-08-17,63,Brazil,BRA,South America,Desktop,159.75,0.4116
2019-08-17,431,United States,USA,North America,Desktop,47.3,0.3138
2019-08-17,8823,Canada,CAN,North America,Mobile,61.06,0.4711
2019-08-17,974,Australia,AUS,Oceania,Desktop,107.78,0.2077
2019-08-17,861,Germany,DEU,Europe,Desktop,117.3,0.2105
2019-08-17,832,Germany,DEU,Europe,Desktop,100.96,0.3565
2019-08-17,2200,Germany,DEU,Europe,Mobile,82.85,0.2341
2019-08-17,4504,Australia,AUS,Oceania,Desktop,155.61,0.2772
2019-08-18,801,Japan,JPN,Asia,Desktop,128.62,0.2638
2019-08-18,209,China,CHN,Asia,Desktop,117.22,0.3947
2019-08-18,2410,Mexico,MEX,North America,Mobile,73.18,0.2307
2019-08-18,1102,Nigeria,NGA,Africa,Mobile,139.22,0.2765
2019-08-18,3506,Canada,CAN,North America,Desktop,68.94,0.3563
2019-08-18,4237,Canada,CAN,North America,Desktop,135.31,0.2551
2019-08-18,524,France,FRA,Europe,Desktop,97.45,0.381
2019-08-18,3814,France,FRA,Europe,Mobile,83.23,0.3668
2019-08-18,987,Germany,DEU,Europe,Desktop,177.9,0.4966
2019-08-18,2269,Nigeria,NGA,Africa,Mobile,95.29,0.2803
2019-08-18,301,South Africa,ZAF,Africa,Desktop,143.89,0.4307
2019-08-19,23,India,IND,Asia,Desktop,114.26,0.2541
2019-08-19,7432,Canada,CAN,North America,Desktop,118.4,0.2315
2019-08-19,1411,United Kingdom,GBR,Europe,Mobile,117.72,0.2147
2019-08-19,1800,Nigeria,NGA,Africa,Desktop,83.61,0.3977
2019-08-19,79,South Africa,ZAF,Africa,Mobile,26.7,0.3342
2019-08-19,1443,Canada,CAN,North America,Mobile,55.06,0.4439
2019-08-19,3423,United States,USA,North America,Mobile,141.13,0.3281
2019-08-19,42,India,IND,Asia,Mobile,32.05,0.342
2019-08-19,505,Germany,DEU,Europe,Mobile,59.32,0.2587
2019-08-19,3735,India,IND,Asia,Mobile,49.62,0.3417
2019-08-19,849,Mexico,MEX,North America,Desktop,68.49,0.3973
2019-08-20,3672,France,FRA,Europe,Mobile,84.5,0.4705
2019-08-20,262,Brazil,BRA,South America,Desktop,112.45,0.2187
2019-08-20,1496,Nigeria,NGA,Africa,Desktop,115.61,0.2278
2019-08-20,1953,United Kingdom,GBR,Europe,Mobile,63.21,0.3064
2019-08-20,1977,France,FRA,Europe,Desktop,146.3,0.4107
2019-08-20,3188,Canada,CAN,North America,Desktop,119.87,0.3478
2019-08-20,933,France,FRA,Europe,Desktop,142.26,0.303
2019-08-20,2939,Australia,AUS,Oceania,Mobile,73.32,0.4533
2019-08-20,1766,France,FRA,Europe,Desktop,162.52,0.2294
2019-08-20,1061,United States,USA,North America,Desktop,116.71,0.2629
2019-08-20,1955,France,FRA,Europe,Desktop,122.93,0.3181
2019-08-21,3933,Australia,AUS,Oceania,Desktop,111.21,0.244
2019-08-21,3942,Australia,AUS,Oceania,Mobile,40.57,0.2043
2019-08-21,1076,Brazil,BRA,South America,Mobile,74.41,0.3066
2019-08-21,688,Brazil,BRA,South America,Tablet,98.87,0.2736
2019-08-21,8011,Canada,CAN,North America,Mobile,81.06,0.3434
2019-08-21,12,United States,USA,North America,Desktop,95.13,0.3975
2019-08-21,690,United States,USA,North America,Desktop,112.38,0.3574
2019-08-21,2328,France,FRA,Europe,Desktop,150.24,0.4059
2019-08-21,283,United Kingdom,GBR,Europe,Tablet,194.2,0.2047
2019-08-22,376,South Africa,ZAF,Africa,Desktop,119.77,0.4156
2019-08-22,1535,China,CHN,Asia,Desktop,94.78,0.3413
2019-08-22,11931,Japan,JPN,Asia,Desktop,177.04,0.2159
2019-08-22,2156,Germany,DEU,Europe,Desktop,158.98,0.3535
2019-08-22,118,United States,USA,North America,Mobile,104.14,0.4121
2019-08-22,1994,Australia,AUS,Oceania,Desktop,128.62,0.2095
2019-08-22,1573,China,CHN,Asia,Mobile,113.84,0.3483
2019-08-22,709,Australia,AUS,Oceania,Desktop,114.66,0.4303
2019-08-22,226,Japan,JPN,Asia,Tablet,9.42,0.4579
2019-08-23,5129,India,IND,Asia,Desktop,110.88,0.4693
2019-08-23,102,Mexico,MEX,North America,Desktop,69.52,0.4821
2019-08-23,1699,United Kingdom,GBR,Europe,Desktop,136.86,0.2037
2019-08-23,492,France,FRA,Europe,Mobile,55.8,0.2989
2019-08-23,1781,Mexico,MEX,North America,Desktop,107.72,0.4916
2019-08-23,807,Canada,CAN,North America,Desktop,149.88,0.4181
2019-08-23,2433,Australia,AUS,Oceania,Desktop,129.26,0.4472
2019-08-23,7507,Australia,AUS,Oceania,Desktop,101.13,0.3471
2019-08-23,485,Australia,AUS,Oceania,Mobile,81.7,0.4306
2019-08-24,3895,Canada,CAN,North America,Desktop,116.26,0.372
2019-08-24,6156,Mexico,MEX,North America,Desktop,139.52,0.4632
2019-08-24,303,China,CHN,Asia,Tablet,67.62,0.4777
2019-08-24,2680,Brazil,BRA,South America,Mobile,49.41,0.3089
2019-08-24,7405,Mexico,MEX,North America,Desktop,115.7,0.4752
2019-08-25,734,Nigeria,NGA,Africa,Mobile,8.41,0.3583
2019-08-25,1498,Canada,CAN,North America,Desktop,76.24,0.249
2019-08-25,45,France,FRA,Europe,Mobile,75.28,0.3179
2019-08-25,11000,United States,USA,North America,Mobile,114.55,0.3196
2019-08-25,1896,Japan,JPN,Asia,Desktop,136.43,0.4381
2019-08-25,758,France,FRA,Europe,Mobile,124.19,0.3928
2019-08-25,1116,Nigeria,NGA,Africa,Mobile,48.34,0.405
2019-08-25,3227,United Kingdom,GBR,Europe,Desktop,69.77,0.2123
2019-08-26,6444,United Kingdom,GBR,Europe,Mobile,117.19,0.2629
2019-08-26,6764,Nigeria,NGA,Africa,Mobile,72.24,0.4387
2019-08-26,2569,Australia,AUS,Oceania,Desktop,101.97,0.4581
2019-08-26,1223,India,IND,Asia,Mobile,58.61,0.4188
2019-08-26,1103,South Africa,ZAF,Africa,Desktop,85.91,0.2596
2019-08-26,2396,Japan,JPN,Asia,Desktop,115.09,0.3727
2019-08-27,2872,Nigeria,NGA,Africa,Mobile,54.09,0.2215
2019-08-27,1027,Germany,DEU,Europe,Desktop,46.1,0.4363
2019-08-27,280,Mexico,MEX,North America,Mobile,82.31,0.4326
2019-08-27,214,South Africa,ZAF,Africa,Desktop,132.47,0.4964
2019-08-27,12477,Mexico,MEX,North America,Desktop,161.59,0.4543
2019-08-27,4507,South Africa,ZAF,Africa,Desktop,121.8,0.2271
2019-08-28,2326,Mexico,MEX,North America,Tablet,114.75,0.343
2019-08-28,1338,France,FRA,Europe,Desktop,106.72,0.3695
2019-08-28,3605,India,IND,Asia,Mobile,11.63,0.2062
2019-08-28,1241,Nigeria,NGA,Africa,Mobile,101.85,0.383
2019-08-28,348,Australia,AUS,Oceania,Desktop,168.22,0.4694
2019-08-28,2075,Nigeria,NGA,Africa,Mobile,80.35,0.2415
2019-08-28,356,France,FRA,Europe,Desktop,106.97,0.2076
2019-08-28,5320,Brazil,BRA,South America,Mobile,128.82,0.4141
2019-08-28,209,India,IND,Asia,Mobile,14.79,0.3644
2019-08-28,4525,Japan,JPN,Asia,Desktop,103.74,0.3849
2019-08-29,1836,Japan,JPN,Asia,Desktop,95.18,0.347
2019-08-29,796,India,IND,Asia,Tablet,128.3,0.219
2019-08-29,939,India,IND,Asia,Mobile,64.78,0.4925
2019-08-29,1077,Australia,AUS,Oceania,Desktop,76.06,0.4939
2019-08-29,551,China,CHN,Asia,Tablet,28.82,0.2356
2019-08-29,1950,Japan,JPN,Asia,Mobile,130.03,0.2287
2019-08-29,7219,Brazil,BRA,South America,Mobile,100.03,0.2558
2019-08-29,3822,Germany,DEU,Europe,Mobile,38.2,0.4196
2019-08-29,947,Mexico,MEX,North America,Desktop,135.37,0.2425
2019-08-29,1659,South Africa,ZAF,Africa,Mobile,44.95,0.3013
2019-08-29,131,Australia,AUS,Oceania,Desktop,109.64,0.2534
2019-08-30,3242,South Africa,ZAF,Africa,Desktop,88.96,0.215
2019-08-30,1853,Germany,DEU,Europe,Mobile,70.43,0.3576
2019-08-30,1986,Japan,JPN,Asia,Tablet,47.47,0.2039
2019-08-30,8537,Germany,DEU,Europe,Desktop,96.97,0.4529
2019-08-30,3407,Nigeria,NGA,Africa,Mobile,32.07,0.2071
2019-08-30,1871,Brazil,BRA,South America,Mobile,78.75,0.3698
2019-08-30,26,Australia,AUS,Oceania,Mobile,102.8,0.2431
2019-08-30,139,France,FRA,Europe,Tablet,99.61,0.4389
2019-08-31,171,Brazil,BRA,South America,Desktop,139.19,0.3681
2019-08-31,1727,United States,USA,North America,Tablet,62.06,0.2364
2019-08-31,2872,Brazil,BRA,South America,Mobile,80.21,0.4736
2019-08-31,1995,India,IND,Asia,Desktop,137.24,0.4253
2019-08-31,1478,France,FRA,Europe,Desktop,163.68,0.4095
2019-08-31,2764,Mexico,MEX,North America,Mobile,96.67,0.214
2019-08-31,965,United States,USA,North America,Desktop,112.82,0.4416
2019-08-31,1432,United Kingdom,GBR,Europe,Desktop,184.97,0.4281
2019-08-31,5839,France,FRA,Europe,Mobile,95.51,0.3108
2019-08-31,990,Nigeria,NGA,Africa,Mobile,40.03,0.4834
2019-08-31,436,Japan,JPN,Asia,Mobile,27.04,0.3108
2019-09-01,1273,United States,USA,North America,Desktop,144.91,0.3317
2019-09-01,2617,Japan,JPN,Asia,Mobile,127.68,0.3444
2019-09-01,1665,Nigeria,NGA,Africa,Tablet,16.91,0.3005
2019-09-01,4766,Mexico,MEX,North America,Mobile,45.82,0.4321
2019-09-01,1105,India,IND,Asia,Desktop,71.01,0.4515
2019-09-01,136,Japan,JPN,Asia,Desktop,95.02,0.4982
2019-09-01,9382,Germany,DEU,Europe,Mobile,89.6,0.4571
2019-09-02,8319,India,IND,Asia,Desktop,85.72,0.2249
2019-09-02,577,India,IND,Asia,Desktop,116.12,0.3824
2019-09-02,6089,Brazil,BRA,South America,Desktop,105.24,0.2873
2019-09-02,2646,Mexico,MEX,North America,Mobile,48.87,0.206
2019-09-02,708,Brazil,BRA,South America,Mobile,159.69,0.4711
2019-09-02,2220,United States,USA,North America,Mobile,79.17,0.4456
2019-09-03,740,France,FRA,Europe,Desktop,84.61,0.4155
2019-09-03,1401,South Africa,ZAF,Africa,Desktop,127.02,0.233
2019-09-03,394,United Kingdom,GBR,Europe,Desktop,89.3,0.3724
2019-09-03,906,Australia,AUS,Oceania,Mobile,122.95,0.487
2019-09-03,334,United States,USA,North America,Mobile,50.97,0.2057
2019-09-03,11379,Australia,AUS,Oceania,Desktop,88.04,0.3254
2019-09-03,4804,Japan,JPN,Asia,Mobile,78.08,0.2319
2019-09-03,1033,United States,USA,North America,Tablet,87.64,0.3749
2019-09-04,4554,China,CHN,Asia,Desktop,109.13,0.2854
2019-09-04,1719,Canada,CAN,North America,Desktop,99.58,0.3016
2019-09-04,936,Mexico,MEX,North America,Mobile,102.19,0.4839
2019-09-04,3466,South Africa,ZAF,Africa,Mobile,135.15,0.4664
2019-09-04,4195,South Africa,ZAF,Africa,Desktop,86.19,0.4095
2019-09-04,609,India,IND,Asia,Desktop,153.85,0.4046
2019-09-04,2377,United States,USA,North America,Tablet,69.69,0.4863
2019-09-04,809,France,FRA,Europe,Desktop,148.17,0.3818
2019-09-04,2485,India,IND,Asia,Mobile,89.67,0.4385
2019-09-05,1151,South Africa,ZAF,Africa,Desktop,115.76,0.4513
2019-09-05,901,Mexico,MEX,North America,Desktop,119.14,0.4492
2019-09-05,3486,Brazil,BRA,South America,Mobile,9.67,0.3452
2019-09-05,1375,Nigeria,NGA,Africa,Mobile,43.92,0.2611
2019-09-05,1371,United States,USA,North America,Mobile,95.01,0.3651
2019-09-05,3139,Japan,JPN,Asia,Mobile,110.96,0.4249
2019-09-05,641,Australia,AUS,Oceania,Mobile,118.67,0.4118
2019-09-05,1281,Australia,AUS,Oceania,Mobile,72.21,0.2516
2019-09-05,6633,Canada,CAN,North America,Desktop,119.66,0.3835
2019-09-05,824,Canada,CAN,North America,Mobile,33.31,0.2651
2019-09-06,12645,Australia,AUS,Oceania,Desktop,148.02,0.441
2019-09-06,454,Mexico,MEX,North America,Desktop,123.94,0.4669
2019-09-06,1354,Canada,CAN,North America,Mobile,91.44,0.4082
2019-09-06,1073,India,IND,Asia,Desktop,99.82,0.3445
2019-09-06,210,India,IND,Asia,Desktop,128.78,0.4239
2019-09-06,1034,Japan,JPN,Asia,Desktop,137.07,0.4529
2019-09-06,3034,Canada,CAN,North America,Desktop,119.43,0.2917
2019-09-06,855,Brazil,BRA,South America,Desktop,81.51,0.3281
2019-09-07,1617,Brazil,BRA,South America,Desktop,115.69,0.2582
2019-09-07,1025,India,IND,Asia,Mobile,127.17,0.3985
2019-09-07,1910,India,IND,Asia,Desktop,126.38,0.4392
2019-09-07,632,France,FRA,Europe,Desktop,124.87,0.2261
2019-09-07,4436,Australia,AUS,Oceania,Desktop,87.44,0.3048
2019-09-07,2754,South Africa,ZAF,Africa,Mobile,83.0,0.3199
2019-09-07,3285,South Africa,ZAF,Africa,Tablet,89.29,0.4639
2019-09-07,622,Australia,AUS,Oceania,Desktop,134.59,0.2164
2019-09-07,859,Australia,AUS,Oceania,Desktop,79.65,0.2568
2019-09-07,3828,Canada,CAN,North America,Desktop,103.84,0.413
2019-09-08,330,Australia,AUS,Oceania,Mobile,83.58,0.308
2019-09-08,3853,Brazil,BRA,South America,Desktop,120.95,0.258
2019-09-08,6806,United Kingdom,GBR,Europe,Desktop,143.14,0.4571
2019-09-08,1509,Canada,CAN,North America,Desktop,106.72,0.3682
2019-09-08,4369,Mexico,MEX,North America,Mobile,68.68,0.306
2019-09-08,1311,Brazil,BRA,South America,Mobile,69.61,0.3608
2019-09-08,1688,Brazil,BRA,South America,Tablet,29.25,0.2967
2019-09-08,786,United States,USA,North America,Desktop,133.98,0.2445
2019-09-09,2348,Australia,AUS,Oceania,Mobile,69.87,0.2634
2019-09-09,8572,Australia,AUS,Oceania,Tablet,60.72,0.312
2019-09-09,37,Japan,JPN,Asia,Mobile,112.92,0.3022
2019-09-09,4826,United States,USA,North America,Mobile,143.1,0.3203
2019-09-09,4581,France,FRA,Europe,Mobile,62.4,0.4714
2019-09-09,683,Canada,CAN,North America,Desktop,137.96,0.3663
2019-09-09,239,India,IND,Asia,Desktop,119.37,0.3951
2019-09-10,4649,Germany,DEU,Europe,Desktop,143.1,0.4374
2019-09-10,223,Japan,JPN,Asia,Mobile,50.65,0.4808
2019-09-10,199,United States,USA,North America,Desktop,97.65,0.2808
2019-09-10,388,United States,USA,North America,Desktop,73.66,0.4241
2019-09-10,2110,Japan,JPN,Asia,Tablet,163.32,0.3405
2019-09-10,475,Mexico,MEX,North America,Tablet,60.81,0.4442
2019-09-10,5212,France,FRA,Europe,Desktop,114.38,0.3646
2019-09-10,4826,Germany,DEU,Europe,Mobile,175.62,0.3786
2019-09-10,2542,China,CHN,Asia,Desktop,135.78,0.3876
2019-09-10,927,Nigeria,NGA,Africa,Mobile,120.19,0.2307
2019-09-11,1882,France,FRA,Europe,Desktop,124.99,0.4665
2019-09-11,6487,South Africa,ZAF,Africa,Mobile,62.11,0.2335
2019-09-11,1027,France,FRA,Europe,Desktop,81.63,0.3561
2019-09-11,1453,Canada,CAN,North America,Desktop,124.65,0.3752
2019-09-11,212,France,FRA,Europe,Desktop,104.8,0.3072
2019-09-11,3439,China,CHN,Asia,Mobile,5.0,0.2709
2019-09-11,2534,Brazil,BRA,South America,Mobile,85.86,0.2146
2019-09-11,1410,Canada,CAN,North America,Desktop,123.15,0.4555
2019-09-11,695,United States,USA,North America,Desktop,144.69,0.2979
2019-09-11,1530,Canada,CAN,North America,Mobile,30.36,0.486
2019-09-11,298,France,FRA,Europe,Tablet,57.65,0.2408
2019-09-12,251,Japan,JPN,Asia,Tablet,80.54,0.2312
2019-09-12,785,Japan,JPN,Asia,Mobile,153.23,0.2386
2019-09-12,965,South Africa,ZAF,Africa,Desktop,82.44,0.3435
2019-09-12,1884,Nigeria,NGA,Africa,Desktop,89.41,0.2148
2019-09-12,605,Brazil,BRA,South America,Mobile,40.13,0.3905
2019-09-12,892,United States,USA,North America,Desktop,154.09,0.4275
2019-09-12,8,Australia,AUS,Oceania,Mobile,53.07,0.3725
2019-09-12,4510,Mexico,MEX,North America,Desktop,137.63,0.2183
2019-09-12,4758,Mexico,MEX,North America,Desktop,23.22,0.3769
2019-09-12,69,India,IND,Asia,Mobile,57.44,0.2288
2019-09-12,6190,United Kingdom,GBR,Europe,Mobile,128.91,0.4945
2019-09-13,2086,Australia,AUS,Oceania,Mobile,62.8,0.2654
2019-09-13,6481,South Africa,ZAF,Africa,Desktop,88.71,0.2568
2019-09-13,6690,Australia,AUS,Oceania,Desktop,107.36,0.4867
2019-09-13,2016,United States,USA,North America,Desktop,108.79,0.313
2019-09-13,3157,France,FRA,Europe,Desktop,93.48,0.3129
2019-09-14,4374,India,IND,Asia,Desktop,166.14,0.2482
2019-09-14,6418,Australia,AUS,Oceania,Tablet,81.78,0.3364
2019-09-14,3403,Australia,AUS,Oceania,Mobile,128.98,0.2944
2019-09-14,551,South Africa,ZAF,Africa,Mobile,5.0,0.4233
2019-09-14,5374,Germany,DEU,Europe,Desktop,105.26,0.4262
2019-09-14,962,China,CHN,Asia,Tablet,67.82,0.3379
2019-09-15,1958,Germany,DEU,Europe,Desktop,105.81,0.4883
2019-09-15,3583,Australia,AUS,Oceania,Desktop,104.82,0.2338
2019-09-15,609,China,CHN,Asia,Desktop,186.54,0.2212
2019-09-15,2287,Nigeria,NGA,Africa,Desktop,106.38,0.3103
2019-09-15,1846,Australia,AUS,Oceania,Desktop,148.84,0.4723
2019-09-15,477,Nigeria,NGA,Africa,Mobile,60.72,0.4708
2019-09-15,3,China,CHN,Asia,Desktop,143.89,0.3299
2019-09-15,4407,Japan,JPN,Asia,Mobile,67.09,0.2585
2019-09-15,4076,India,IND,Asia,Desktop,99.91,0.3979
2019-09-15,1808,United Kingdom,GBR,Europe,Desktop,164.46,0.3143
2019-09-16,1765,Canada,CAN,North America,Tablet,5.0,0.4201
2019-09-16,565,South Africa,ZAF,Africa,Desktop,115.48,0.4085
2019-09-16,4255,Japan,JPN,Asia,Desktop,150.33,0.2697
2019-09-16,518,Germany,DEU,Europe,Mobile,37.72,0.43
2019-09-16,1290,Brazil,BRA,South America,Mobile,76.91,0.3437
2019-09-16,5051,China,CHN,Asia,Mobile,92.34,0.4195
2019-09-16,2563,Germany,DEU,Europe,Mobile,99.87,0.4004
2019-09-16,4839,Mexico,MEX,North America,Mobile,152.03,0.3754
2019-09-17,793,United Kingdom,GBR,Europe,Tablet,138.34,0.3306
2019-09-17,64,United Kingdom,GBR,Europe,Desktop,138.59,0.4147
2019-09-17,1523,France,FRA,Europe,Desktop,147.07,0.4532
2019-09-17,467,Australia,AUS,Oceania,Desktop,137.51,0.4351
2019-09-17,2098,Brazil,BRA,South America,Desktop,119.48,0.3883
2019-09-17,4939,India,IND,Asia,Mobile,55.2,0.4983
2019-09-17,1364,Mexico,MEX,North America,Mobile,95.17,0.2493
2019-09-17,176,South Africa,ZAF,Africa,Desktop,97.72,0.4381
2019-09-17,3303,Nigeria,NGA,Africa,Desktop,105.48,0.2745
2019-09-17,1991,United Kingdom,GBR,Europe,Desktop,154.65,0.3024
2019-09-17,4204,China,CHN,Asia,Mobile,121.21,0.4724
2019-09-18,194,Canada,CAN,North America,Desktop,117.25,0.4931
2019-09-18,2668,Nigeria,NGA,Africa,Desktop,102.54,0.2781
2019-09-18,1243,Germany,DEU,Europe,Desktop,132.21,0.3693
2019-09-18,11543,Germany,DEU,Europe,Desktop,71.5,0.4518
2019-09-18,5554,South Africa,ZAF,Africa,Desktop,127.79,0.3352
2019-09-19,3960,United States,USA,North America,Desktop,104.66,0.4585
2019-09-19,939,Mexico,MEX,North America,Mobile,104.61,0.314
2019-09-19,7889,South Africa,ZAF,Africa,Desktop,98.74,0.3715
2019-09-19,365,India,IND,Asia,Tablet,63.1,0.4554
2019-09-19,1113,United Kingdom,GBR,Europe,Mobile,146.43,0.4178
2019-09-19,2413,Australia,AUS,Oceania,Desktop,123.31,0.3559
2019-09-19,1285,South Africa,ZAF,Africa,Mobile,122.88,0.4337
2019-09-19,3081,Australia,AUS,Oceania,Tablet,78.94,0.2063
2019-09-19,194,Australia,AUS,Oceania,Desktop,133.86,0.4747
2019-09-20,5000,China,CHN,Asia,Desktop,119.84,0.2145
2019-09-20,687,United Kingdom,GBR,Europe,Desktop,58.91,0.3125
2019-09-20,5276,United Kingdom,GBR,Europe,Desktop,114.07,0.4929
2019-09-20,3096,Brazil,BRA,South America,Mobile,63.7,0.2718
2019-09-20,4410,Japan,JPN,Asia,Desktop,145.37,0.2547
2019-09-20,1424,South Africa,ZAF,Africa,Desktop,143.61,0.435
2019-09-20,875,Brazil,BRA,South America,Desktop,133.04,0.3305
2019-09-21,1826,South Africa,ZAF,Africa,Mobile,25.89,0.4686
2019-09-21,453,India,IND,Asia,Desktop,125.23,0.2999
2019-09-21,2442,France,FRA,Europe,Desktop,131.13,0.4486
2019-09-21,3801,Australia,AUS,Oceania,Tablet,5.0,0.2932
2019-09-21,1609,France,FRA,Europe,Desktop,58.64,0.4657
2019-09-21,5995,China,CHN,Asia,Desktop,121.26,0.2111
2019-09-21,860,United States,USA,North America,Mobile,38.64,0.2713
2019-09-21,2708,Germany,DEU,Europe,Mobile,88.69,0.4284
2019-09-21,677,United Kingdom,GBR,Europe,Desktop,132.17,0.481
2019-09-21,483,Mexico,MEX,North America,Desktop,144.45,0.3231
2019-09-22,2565,India,IND,Asia,Mobile,67.66,0.3455
2019-09-22,4896,Japan,JPN,Asia,Mobile,113.98,0.2872
2019-09-22,1330,Nigeria,NGA,Africa,Desktop,135.12,0.4296
2019-09-22,617,United Kingdom,GBR,Europe,Mobile,78.37,0.401
2019-09-22,10558,Australia,AUS,Oceania,Mobile,103.37,0.4672
2019-09-22,1315,United States,USA,North America,Tablet,66.99,0.371
2019-09-23,1009,India,IND,Asia,Mobile,5.0,0.4534
2019-09-23,1005,China,CHN,Asia,Desktop,145.11,0.2734
2019-09-23,4848,United Kingdom,GBR,Europe,Mobile,94.35,0.2926
2019-09-23,2548,United States,USA,North America,Desktop,104.57,0.4487
2019-09-23,1308,Nigeria,NGA,Africa,Mobile,89.19,0.2629
2019-09-23,1259,Mexico,MEX,North America,Mobile,118.95,0.4592
2019-09-23,34,South Africa,ZAF,Africa,Desktop,101.39,0.4242
2019-09-23,2176,United States,USA,North America,Mobile,79.61,0.2177
2019-09-23,781,France,FRA,Europe,Mobile,91.15,0.3535
2019-09-23,2753,India,IND,Asia,Desktop,77.48,0.3662
2019-09-23,3377,Canada,CAN,North America,Desktop,159.28,0.291
2019-09-24,184,Australia,AUS,Oceania,Tablet,58.04,0.2934
2019-09-24,288,Canada,CAN,North America,Mobile,116.51,0.3043
2019-09-24,823,Nigeria,NGA,Africa,Tablet,93.82,0.2488
2019-09-24,8875,Germany,DEU,Europe,Desktop,176.3,0.4686
2019-09-24,2232,India,IND,Asia,Mobile,49.31,0.4711
2019-09-24,462,Brazil,BRA,South America,Desktop,97.28,0.383
2019-09-24,2070,India,IND,Asia,Desktop,145.4,0.3008
2019-09-24,160,China,CHN,Asia,Mobile,40.35,0.2623
2019-09-24,2039,India,IND,Asia,Mobile,77.3,0.3282
2019-09-24,565,United Kingdom,GBR,Europe,Mobile,77.03,0.29
2019-09-24,3650,Canada,CAN,North America,Tablet,55.82,0.2483
2019-09-25,6811,Japan,JPN,Asia,Mobile,139.47,0.4208
2019-09-25,73,Germany,DEU,Europe,Mobile,64.58,0.2364
2019-09-25,165,Nigeria,NGA,Africa,Mobile,63.47,0.3703
2019-09-25,4744,China,CHN,Asia,Desktop,196.74,0.2826
2019-09-25,1594,South Africa,ZAF,Africa,Desktop,118.37,0.4578
2019-09-25,375,France,FRA,Europe,Desktop,120.93,0.3663
2019-09-25,5277,Japan,JPN,Asia,Desktop,109.58,0.3717
2019-09-25,392,Nigeria,NGA,Africa,Mobile,112.19,0.3711
2019-09-25,94,Nigeria,NGA,Africa,Desktop,124.87,0.3609
2019-09-25,1072,Mexico,MEX,North America,Mobile,92.83,0.2732
2019-09-25,1127,United Kingdom,GBR,Europe,Desktop,149.19,0.3284
2019-09-26,5154,United States,USA,North America,Mobile,64.53,0.3913
2019-09-26,6114,United Kingdom,GBR,Europe,Mobile,46.72,0.2805
2019-09-26,1175,India,IND,Asia,Mobile,62.38,0.4609
2019-09-26,480,Australia,AUS,Oceania,Mobile,87.52,0.4929
2019-09-26,1492,Japan,JPN,Asia,Mobile,125.25,0.213
2019-09-26,1282,India,IND,Asia,Desktop,87.0,0.3497
2019-09-26,1734,United Kingdom,GBR,Europe,Desktop,112.48,0.2274
2019-09-26,3654,Germany,DEU,Europe,Mobile,155.31,0.3272
2019-09-26,309,Mexico,MEX,North America,Mobile,5.0,0.4235
2019-09-27,2032,France,FRA,Europe,Mobile,26.21,0.2519
2019-09-27,1,United States,USA,North America,Desktop,129.84,0.4664
2019-09-27,4734,Nigeria,NGA,Africa,Desktop,144.88,0.3227
2019-09-27,3466,Nigeria,NGA,Africa,Mobile,73.39,0.2593
2019-09-27,1464,Japan,JPN,Asia,Desktop,144.17,0.4596
2019-09-27,1226,South Africa,ZAF,Africa,Mobile,151.97,0.3916
2019-09-27,5837,United States,USA,North America,Mobile,111.72,0.4329
2019-09-27,2440,Australia,AUS,Oceania,Desktop,88.99,0.4791
2019-09-28,1668,United Kingdom,GBR,Europe,Mobile,11.29,0.2388
2019-09-28,208,Brazil,BRA,South America,Desktop,135.33,0.293
2019-09-28,2782,Australia,AUS,Oceania,Mobile,46.69,0.2157
2019-09-28,7344,Brazil,BRA,South America,Desktop,132.68,0.2138
2019-09-28,2234,Germany,DEU,Europe,Desktop,110.61,0.4493
2019-09-28,7069,Japan,JPN,Asia,Tablet,65.63,0.2907
